log_id,camper_id,timestamp,engine_temp_c,oil_level_pct,tire_pressure_psi,battery_voltage
SNS030403,RV00434,2024-04-09 10:54:09,96.81,45.2,36.6,12.88
SNS030404,RV00125,2023-09-08 15:13:32,91.79,44.0,32.7,12.41
SNS030405,RV00452,2024-12-20 09:03:34,84.95,90.1,33.7,13.39
SNS030406,RV00763,2023-10-20 21:28:58,81.53,79.4,31.7,13.13
SNS030407,RV00569,2024-10-19 06:48:18,87.81,71.6,34.7,12.99
SNS030408,RV00184,2025-02-02 19:45:35,89.9,94.8,34.5,12.94
SNS030409,RV00998,2025-01-20 13:15:21,87.69,72.5,35.9,13.22
SNS030410,RV00731,2023-08-30 11:50:37,88.08,90.6,33.3,12.23
SNS030411,RV00213,2023-08-12 01:50:14,90.34,42.9,29.2,13.2
SNS030412,RV00224,2024-11-12 10:40:15,90.35,62.0,36.0,12.73
SNS030413,RV00878,2025-01-05 02:26:39,98.46,55.2,32.3,12.59
SNS030414,RV00340,2024-12-12 10:26:41,83.12,38.1,35.2,12.27
SNS030415,RV00303,2023-10-09 19:55:04,94.82,66.2,36.5,12.44
SNS030416,RV00151,2024-08-20 04:37:59,81.54,81.6,37.3,12.04
SNS030417,RV00541,2024-01-30 20:49:26,86.01,36.7,34.0,12.03
SNS030418,RV00926,2025-02-03 19:34:57,90.27,80.0,29.4,12.49
SNS030419,RV00376,2024-01-29 01:18:40,95.12,67.3,33.5,12.59
SNS030420,RV00982,2024-01-15 02:24:07,89.36,85.9,30.0,12.63
SNS030421,RV00670,2025-02-01 16:16:23,97.77,72.0,36.3,12.77
SNS030422,RV00800,2024-02-19 23:02:25,92.17,32.8,36.8,13.1
SNS030423,RV00963,2024-11-08 16:17:04,95.23,41.7,32.6,13.09
SNS030424,RV00105,2023-09-06 03:31:42,87.79,87.4,34.7,12.57
SNS030425,RV00736,2024-05-27 18:32:02,89.39,97.5,32.8,12.45
SNS030426,RV00546,2023-12-26 09:24:33,87.64,61.5,31.5,13.07
SNS030427,RV00209,2023-06-25 13:56:53,83.76,62.0,35.2,13.01
SNS030428,RV00542,2025-03-11 00:51:53,90.75,72.3,37.1,12.01
SNS030429,RV00064,2024-09-04 06:15:23,96.93,56.3,36.1,12.99
SNS030430,RV00253,2023-07-21 16:58:32,84.65,83.0,34.7,12.38
SNS030431,RV00074,2024-05-29 19:23:19,88.44,82.8,32.6,11.42
SNS030432,RV00857,2023-08-15 10:29:54,82.46,44.6,32.1,12.65
SNS030433,RV00517,2024-11-14 12:20:50,91.93,69.4,33.5,12.1
SNS030434,RV00822,2024-06-14 00:28:59,91.8,79.9,31.1,11.45
SNS030435,RV00469,2023-05-18 08:52:15,86.02,97.8,34.0,11.87
SNS030436,RV00789,2025-03-18 10:11:25,93.13,78.3,35.5,13.08
SNS030437,RV00285,2024-05-31 19:10:55,86.33,92.1,36.6,12.78
SNS030438,RV00356,2023-07-12 01:38:48,88.33,45.6,33.7,12.98
SNS030439,RV00708,2025-02-11 21:42:09,72.47,95.2,34.0,13.84
SNS030440,RV00247,2023-09-15 18:06:01,92.04,78.7,36.1,11.93
SNS030441,RV00609,2024-03-06 02:38:20,90.65,75.2,35.5,12.77
SNS030442,RV00006,2024-10-10 01:39:42,88.82,75.2,36.2,12.15
SNS030443,RV00984,2024-02-09 03:33:39,92.98,32.0,40.2,12.15
SNS030444,RV00703,2023-12-01 06:56:14,85.46,92.4,36.5,12.8
SNS030445,RV00944,2023-09-25 18:31:55,83.64,76.9,33.3,12.3
SNS030446,RV00761,2024-07-25 17:32:41,80.05,36.7,38.3,11.87
SNS030447,RV00668,2024-10-12 22:52:05,91.33,77.5,40.6,13.51
SNS030448,RV00221,2024-02-11 22:56:25,94.66,92.6,34.5,12.93
SNS030449,RV00925,2025-02-12 07:32:52,97.18,96.1,35.9,12.26
SNS030450,RV00004,2024-10-23 23:56:38,85.62,74.6,38.5,13.04
SNS030451,RV00718,2024-02-07 09:20:41,86.18,94.0,33.5,12.32
SNS030452,RV00266,2024-09-15 04:02:37,98.55,78.5,30.9,12.82
SNS030453,RV00639,2024-02-27 05:57:29,86.35,64.2,34.2,12.16
SNS030454,RV00044,2023-10-23 16:45:34,86.34,45.6,32.6,12.55
SNS030455,RV00874,2024-03-02 21:21:22,95.14,54.5,33.8,13.42
SNS030456,RV00041,2024-06-30 06:45:45,94.51,35.1,29.4,13.42
SNS030457,RV00564,2024-05-29 08:42:18,88.9,80.6,30.6,12.34
SNS030458,RV00983,2025-02-28 16:12:44,95.12,35.1,31.9,13.31
SNS030459,RV00853,2025-04-04 01:35:46,92.16,99.0,29.3,12.06
SNS030460,RV00311,2025-01-28 06:50:01,81.82,88.9,32.4,12.46
SNS030461,RV00467,2024-07-13 17:01:30,84.86,91.1,37.3,12.69
SNS030462,RV00869,2023-07-18 12:38:06,88.28,39.4,34.7,13.0
SNS030463,RV00050,2023-08-18 17:51:24,88.25,31.1,31.3,12.54
SNS030464,RV00429,2024-12-09 19:17:37,83.61,86.7,36.8,12.62
SNS030465,RV00866,2023-10-07 11:10:21,89.23,50.3,31.6,11.72
SNS030466,RV00979,2024-11-18 13:41:05,88.25,45.1,32.8,11.55
SNS030467,RV00298,2023-11-08 23:36:16,89.45,67.7,35.5,12.16
SNS030468,RV00254,2023-12-14 22:01:54,90.59,84.9,36.3,12.94
SNS030469,RV00875,2024-03-12 16:55:23,82.97,60.7,33.2,12.85
SNS030470,RV00316,2024-02-12 22:12:08,81.6,79.4,34.3,12.91
SNS030471,RV00906,2025-02-16 02:28:49,84.95,71.1,34.0,13.23
SNS030472,RV00921,2025-01-30 06:08:29,89.9,53.0,31.8,13.19
SNS030473,RV00644,2024-08-28 23:20:16,88.44,61.1,30.6,12.1
SNS030474,RV00408,2024-10-03 09:05:03,87.44,43.5,34.8,12.11
SNS030475,RV00922,2023-12-10 06:27:57,94.32,76.4,33.9,13.34
SNS030476,RV00039,2023-09-25 17:13:21,89.93,94.5,34.0,12.68
SNS030477,RV00764,2023-06-15 13:57:48,92.55,38.0,37.4,12.35
SNS030478,RV00438,2024-03-25 00:50:15,94.68,67.4,35.2,12.8
SNS030479,RV00685,2024-05-11 12:14:23,91.88,33.4,32.6,12.06
SNS030480,RV00264,2024-07-22 03:27:59,91.11,59.8,38.3,13.35
SNS030481,RV00556,2024-02-09 20:22:29,94.17,46.7,32.9,12.9
SNS030482,RV00381,2024-12-09 07:51:47,85.57,44.7,31.6,12.55
SNS030483,RV00220,2024-04-26 05:00:25,91.93,69.9,40.7,11.92
SNS030484,RV00014,2023-06-26 00:25:20,84.65,39.3,36.1,12.29
SNS030485,RV00619,2024-04-17 18:03:59,85.61,88.1,32.5,11.35
SNS030486,RV00004,2023-12-05 22:27:56,93.39,65.5,33.5,13.02
SNS030487,RV00786,2024-07-10 12:36:03,85.65,31.5,29.6,12.83
SNS030488,RV00839,2024-06-02 04:44:34,86.96,84.2,37.9,12.34
SNS030489,RV00143,2025-02-03 15:28:47,96.16,60.3,34.4,12.97
SNS030490,RV00441,2025-04-19 19:02:58,85.89,44.6,36.3,12.79
SNS030491,RV00950,2023-07-01 10:44:55,89.36,64.0,34.7,13.04
SNS030492,RV00975,2024-12-29 02:45:39,93.26,32.4,31.1,12.46
SNS030493,RV00670,2025-03-16 10:28:47,92.3,93.6,40.6,12.68
SNS030494,RV00894,2024-04-24 19:16:22,84.48,64.7,34.7,12.81
SNS030495,RV00973,2024-05-18 16:58:36,91.48,58.8,32.9,12.47
SNS030496,RV00702,2023-09-24 07:21:12,90.31,82.1,37.1,12.86
SNS030497,RV00556,2024-01-19 12:03:01,93.7,88.4,38.0,12.24
SNS030498,RV00186,2023-12-27 01:19:55,91.63,82.1,35.1,12.53
SNS030499,RV00426,2024-01-06 09:26:07,89.49,51.2,32.2,13.05
SNS030500,RV00523,2024-09-03 11:39:48,100.16,54.4,33.5,12.69
SNS030501,RV00441,2023-09-05 02:31:14,87.59,54.4,34.1,12.61
SNS030502,RV00628,2024-12-08 11:23:17,86.71,49.7,38.7,12.43
SNS030503,RV00208,2024-07-12 09:24:37,91.16,88.4,40.1,12.57
SNS030504,RV00218,2024-06-16 21:57:30,97.95,60.8,40.7,12.74
SNS030505,RV00693,2024-01-08 00:04:30,93.77,34.0,35.6,12.94
SNS030506,RV00782,2024-11-30 15:27:02,91.61,74.2,31.0,11.78
SNS030507,RV00267,2024-09-22 02:23:12,87.74,67.0,34.3,12.52
SNS030508,RV00260,2023-06-21 18:47:28,88.69,61.0,32.3,12.89
SNS030509,RV00190,2024-01-20 08:56:24,84.61,93.4,35.8,13.26
SNS030510,RV00811,2024-04-06 01:23:28,92.31,35.4,32.3,12.48
SNS030511,RV00347,2023-08-18 23:29:00,94.14,74.3,32.4,13.1
SNS030512,RV00061,2024-12-25 18:23:58,93.12,62.3,36.0,12.82
SNS030513,RV00279,2025-03-07 05:18:02,94.15,73.4,36.6,13.27
SNS030514,RV00909,2024-12-17 10:35:38,91.87,93.5,31.6,13.37
SNS030515,RV00948,2025-01-04 21:41:49,84.98,30.7,33.7,12.08
SNS030516,RV00297,2024-06-28 06:36:53,96.26,78.2,34.7,12.54
SNS030517,RV00664,2025-03-28 11:22:24,86.28,79.8,35.9,13.15
SNS030518,RV00157,2024-11-06 05:40:26,81.31,85.5,30.0,12.37
SNS030519,RV00790,2023-09-14 00:58:41,88.82,50.9,36.3,12.66
SNS030520,RV00635,2024-12-27 04:13:34,89.65,52.3,34.5,13.72
SNS030521,RV00794,2025-04-06 22:37:29,87.76,47.4,35.9,11.96
SNS030522,RV00060,2024-04-25 08:14:43,83.68,37.9,31.6,12.15
SNS030523,RV00084,2024-05-27 04:50:36,90.71,67.5,31.4,12.16
SNS030524,RV00078,2025-04-14 09:22:25,89.44,63.4,35.0,12.9
SNS030525,RV00040,2024-05-13 22:04:45,83.83,45.5,34.0,12.47
SNS030526,RV00740,2024-06-04 01:34:14,82.22,86.0,33.3,13.06
SNS030527,RV00057,2024-02-11 07:10:47,90.52,45.2,35.3,12.07
SNS030528,RV00297,2025-02-15 02:58:19,88.77,92.2,38.4,11.77
SNS030529,RV00394,2023-05-11 05:14:02,90.63,93.5,33.8,12.65
SNS030530,RV00565,2024-03-13 10:44:12,81.02,98.5,31.5,12.24
SNS030531,RV00783,2025-04-16 01:29:48,95.22,93.9,35.9,12.51
SNS030532,RV00196,2023-12-25 08:04:22,99.73,68.1,35.4,11.75
SNS030533,RV00517,2024-08-10 16:27:20,102.04,41.5,40.0,13.52
SNS030534,RV00425,2025-02-25 02:35:31,88.32,41.0,34.0,12.77
SNS030535,RV00964,2023-06-16 19:54:23,91.35,72.0,33.7,13.22
SNS030536,RV00211,2023-10-18 11:03:17,90.38,62.1,36.6,12.97
SNS030537,RV00545,2024-05-19 12:15:49,96.64,87.2,39.8,12.42
SNS030538,RV00880,2024-09-02 16:12:00,88.92,36.7,35.7,12.6
SNS030539,RV00620,2025-03-10 22:03:23,92.09,40.5,33.5,12.68
SNS030540,RV00226,2023-11-22 05:30:37,94.39,84.5,34.4,12.8
SNS030541,RV00946,2025-02-10 19:34:53,88.7,99.2,37.9,12.93
SNS030542,RV00578,2024-02-09 00:51:13,101.22,81.1,32.5,12.54
SNS030543,RV00746,2023-12-25 11:16:42,83.27,64.8,37.7,11.89
SNS030544,RV00199,2023-11-10 15:53:08,91.54,79.1,34.2,12.63
SNS030545,RV00718,2023-05-31 01:42:41,96.16,84.6,33.9,12.44
SNS030546,RV00800,2023-05-19 21:03:02,98.2,39.3,37.5,12.41
SNS030547,RV00566,2023-11-13 06:07:22,95.24,72.4,36.4,12.42
SNS030548,RV00305,2023-07-30 18:07:44,77.89,83.3,39.8,12.2
SNS030549,RV00708,2023-08-24 00:46:41,87.18,71.8,33.3,13.37
SNS030550,RV00552,2024-03-05 01:17:50,84.59,78.6,38.7,13.17
SNS030551,RV00525,2023-08-27 01:06:46,80.84,54.7,33.8,13.24
SNS030552,RV00820,2024-07-13 20:06:26,94.72,30.2,36.8,13.33
SNS030553,RV00788,2023-10-18 15:01:50,85.34,43.5,34.6,13.0
SNS030554,RV00176,2023-08-08 02:14:26,86.88,73.6,30.5,12.17
SNS030555,RV00592,2023-06-01 23:01:57,88.81,95.7,36.4,13.12
SNS030556,RV00168,2025-03-22 03:55:16,90.6,49.6,35.7,12.87
SNS030557,RV00990,2024-05-12 13:45:29,93.32,68.0,30.8,11.92
SNS030558,RV00024,2024-11-02 08:01:16,98.41,46.7,32.9,12.4
SNS030559,RV00227,2024-10-27 18:44:37,85.47,56.3,37.7,12.1
SNS030560,RV00437,2024-02-11 07:42:19,83.55,55.9,31.0,11.65
SNS030561,RV00915,2024-03-10 02:55:06,90.28,43.6,40.9,12.34
SNS030562,RV00168,2024-04-26 15:32:38,83.2,32.3,36.6,11.99
SNS030563,RV00731,2024-04-09 00:50:55,82.94,57.3,37.4,12.56
SNS030564,RV00538,2025-01-24 16:23:39,85.43,66.8,34.4,12.99
SNS030565,RV00225,2023-05-26 05:03:02,103.53,54.3,34.2,12.55
SNS030566,RV00166,2023-08-01 01:49:47,94.36,80.4,36.2,12.1
SNS030567,RV00414,2024-03-12 18:03:11,89.97,58.7,35.5,12.62
SNS030568,RV00174,2023-12-06 20:21:17,87.15,32.5,35.6,12.43
SNS030569,RV00892,2024-09-13 01:59:22,89.56,98.3,36.4,12.97
SNS030570,RV00157,2024-04-15 00:58:10,91.14,86.2,34.2,12.2
SNS030571,RV00416,2023-08-23 21:14:23,88.9,63.1,34.0,12.73
SNS030572,RV00395,2023-11-07 01:15:19,95.46,46.7,35.0,12.89
SNS030573,RV00854,2023-06-11 00:03:31,86.0,36.1,35.7,12.96
SNS030574,RV00935,2024-09-12 01:04:00,86.27,64.0,29.8,14.1
SNS030575,RV00786,2024-06-16 07:15:09,89.07,41.9,36.0,12.83
SNS030576,RV00250,2024-06-11 23:25:26,89.22,42.4,33.5,12.0
SNS030577,RV00265,2023-10-08 08:14:19,89.61,84.9,32.1,12.95
SNS030578,RV00451,2024-09-19 05:27:06,84.06,47.6,30.2,12.41
SNS030579,RV00185,2024-10-09 16:33:57,96.83,40.8,33.4,12.41
SNS030580,RV00426,2024-04-20 06:32:46,90.85,96.4,36.2,12.67
SNS030581,RV00378,2023-07-24 07:41:45,82.33,55.7,36.1,12.14
SNS030582,RV00611,2024-02-12 02:39:16,93.79,43.0,33.0,12.6
SNS030583,RV00464,2023-11-19 09:46:23,88.11,85.5,33.5,12.88
SNS030584,RV00482,2024-05-10 13:22:14,98.14,69.3,34.5,12.95
SNS030585,RV00245,2024-12-27 15:07:23,90.48,56.6,37.9,12.73
SNS030586,RV00996,2024-07-27 21:40:59,83.86,57.5,33.3,12.57
SNS030587,RV00585,2024-02-06 06:45:49,83.3,91.9,34.5,12.7
SNS030588,RV00193,2023-08-17 11:23:09,88.33,62.0,35.1,12.75
SNS030589,RV00092,2024-07-25 08:14:36,95.48,33.1,35.1,12.59
SNS030590,RV00865,2025-02-24 01:39:39,85.53,44.7,33.5,11.52
SNS030591,RV00633,2024-01-14 14:09:54,91.16,40.8,36.8,11.67
SNS030592,RV00558,2024-09-09 01:04:03,97.62,88.4,32.0,12.69
SNS030593,RV00831,2024-11-19 03:05:01,97.74,85.6,40.8,11.81
SNS030594,RV00900,2025-02-07 10:32:28,89.42,56.5,34.4,12.66
SNS030595,RV00946,2025-02-24 15:47:08,87.56,56.9,37.7,12.21
SNS030596,RV00624,2025-01-16 05:37:46,74.65,63.9,31.3,11.87
SNS030597,RV00501,2024-02-05 17:54:49,94.15,47.0,28.0,12.9
SNS030598,RV00984,2023-07-20 18:48:35,85.0,87.8,42.1,12.6
SNS030599,RV00119,2024-09-07 01:20:57,90.48,86.4,31.8,12.38
SNS030600,RV00721,2024-11-22 13:46:52,82.76,78.6,35.2,11.47
SNS030601,RV00965,2025-02-05 18:35:45,90.46,48.3,35.7,12.07
SNS030602,RV00320,2024-03-12 22:14:37,102.2,31.4,36.1,13.37
SNS030603,RV00623,2024-12-09 03:55:34,93.62,67.6,35.4,13.22
SNS030604,RV00012,2024-10-09 17:43:27,93.34,49.5,36.7,12.85
SNS030605,RV00431,2025-01-29 08:29:59,85.4,39.7,34.0,12.08
SNS030606,RV00306,2023-07-24 15:12:45,89.19,65.0,33.7,12.58
SNS030607,RV00900,2024-02-14 09:36:53,90.74,51.4,36.5,12.82
SNS030608,RV00868,2024-12-18 13:51:15,87.37,40.3,37.4,12.89
SNS030609,RV00284,2024-10-17 11:32:00,87.51,82.0,36.7,12.38
SNS030610,RV00704,2024-09-06 22:38:45,86.54,86.0,34.7,12.14
SNS030611,RV00961,2024-09-21 10:48:54,89.76,88.5,35.3,13.22
SNS030612,RV00923,2024-04-23 04:02:51,86.88,84.1,37.7,12.57
SNS030613,RV00119,2024-10-03 09:06:30,90.51,81.5,34.0,12.71
SNS030614,RV00943,2024-12-18 06:14:04,89.37,83.8,40.6,12.01
SNS030615,RV00188,2025-01-06 12:43:29,88.57,34.7,35.9,12.09
SNS030616,RV00959,2024-12-19 07:42:35,80.29,58.7,35.7,12.05
SNS030617,RV00225,2023-07-14 07:10:57,88.55,64.3,34.0,13.5
SNS030618,RV00791,2025-01-13 04:40:02,84.58,34.2,33.5,12.35
SNS030619,RV00377,2024-12-21 23:52:24,96.28,77.7,34.8,12.96
SNS030620,RV00075,2024-08-08 20:47:30,95.02,34.6,35.1,12.98
SNS030621,RV00245,2024-04-06 15:16:28,90.04,46.3,36.5,12.68
SNS030622,RV00930,2025-03-17 00:24:15,84.38,84.6,36.5,12.61
SNS030623,RV00892,2024-02-21 01:57:30,95.11,46.9,36.2,11.41
SNS030624,RV00173,2024-02-21 11:13:30,88.03,51.5,40.2,13.1
SNS030625,RV00700,2023-11-26 08:17:17,81.28,53.2,28.1,13.14
SNS030626,RV00550,2023-10-26 04:16:12,91.79,73.0,39.7,12.36
SNS030627,RV00651,2023-12-18 13:43:58,93.69,77.2,35.7,12.6
SNS030628,RV00812,2024-03-24 02:41:33,83.35,73.8,30.9,12.49
SNS030629,RV00798,2024-10-28 02:34:41,92.47,67.5,32.8,12.91
SNS030630,RV00993,2024-01-23 12:36:58,86.74,94.2,36.1,11.69
SNS030631,RV00923,2025-04-18 00:47:58,87.91,90.3,38.9,13.53
SNS030632,RV00639,2024-04-22 21:43:42,88.86,75.4,34.7,12.42
SNS030633,RV00736,2024-09-27 13:32:59,83.54,45.9,35.6,12.54
SNS030634,RV00090,2024-10-08 02:32:58,91.89,35.7,36.8,12.86
SNS030635,RV00800,2024-12-03 06:45:40,89.62,46.9,37.4,12.44
SNS030636,RV00919,2023-12-02 18:03:16,90.24,86.5,33.2,13.34
SNS030637,RV00697,2023-06-20 12:06:18,96.88,87.3,39.8,11.6
SNS030638,RV00714,2023-07-04 02:20:04,89.71,61.9,39.4,13.8
SNS030639,RV00288,2024-01-15 01:30:49,98.06,66.9,36.6,12.87
SNS030640,RV00753,2023-11-05 11:03:34,98.6,51.3,35.0,12.84
SNS030641,RV00194,2024-07-07 12:56:28,80.68,40.4,33.0,13.0
SNS030642,RV00609,2023-12-27 16:57:38,84.06,92.7,33.3,12.81
SNS030643,RV00934,2024-03-19 16:13:04,94.55,47.2,31.1,12.01
SNS030644,RV00426,2025-01-12 11:58:54,87.99,34.7,38.2,12.58
SNS030645,RV00712,2023-04-24 01:13:36,88.05,89.9,34.5,12.19
SNS030646,RV00830,2024-09-11 00:33:03,88.91,55.2,32.1,12.2
SNS030647,RV00276,2024-11-21 03:19:39,92.07,49.9,33.6,12.85
SNS030648,RV00293,2024-04-05 05:21:11,91.78,93.3,31.4,12.88
SNS030649,RV00321,2025-01-05 04:45:31,90.24,83.0,32.1,12.21
SNS030650,RV00276,2023-06-08 09:23:08,101.81,47.1,36.7,12.71
SNS030651,RV00402,2024-04-15 20:30:39,92.14,83.6,35.4,13.3
SNS030652,RV00638,2024-04-24 20:50:03,93.53,40.3,35.0,12.92
SNS030653,RV00705,2024-05-29 06:40:19,92.39,92.2,32.4,12.7
SNS030654,RV00811,2023-06-08 03:36:38,92.74,47.0,31.7,12.17
SNS030655,RV00760,2023-05-07 20:28:33,91.25,49.8,37.4,12.93
SNS030656,RV00211,2024-03-10 15:29:59,89.89,69.5,37.4,13.2
SNS030657,RV00488,2024-11-08 12:40:07,98.09,70.4,39.9,12.8
SNS030658,RV00153,2024-11-02 20:44:13,84.05,67.1,38.9,12.14
SNS030659,RV00196,2023-06-23 16:14:28,90.21,64.6,33.8,12.58
SNS030660,RV00366,2024-06-08 04:53:32,100.4,40.3,36.4,13.73
SNS030661,RV00988,2024-11-10 04:28:47,86.3,95.7,37.6,12.86
SNS030662,RV00435,2024-11-19 02:13:33,79.08,33.9,32.4,12.71
SNS030663,RV00694,2023-10-24 21:38:23,88.87,32.8,36.7,13.1
SNS030664,RV00420,2023-05-05 11:29:28,81.4,86.5,31.8,11.56
SNS030665,RV00664,2024-09-07 15:29:52,90.21,38.7,33.0,12.22
SNS030666,RV00499,2024-02-24 17:44:51,88.77,87.3,38.3,13.25
SNS030667,RV00897,2023-10-29 23:42:05,93.51,58.9,29.4,12.24
SNS030668,RV00463,2024-02-10 07:45:10,94.13,30.6,36.1,12.0
SNS030669,RV00211,2025-03-06 18:11:58,90.54,96.4,34.6,12.57
SNS030670,RV00862,2023-11-26 03:56:54,79.06,83.2,34.5,12.15
SNS030671,RV00144,2023-08-15 13:22:09,85.24,75.9,34.4,12.52
SNS030672,RV00772,2023-10-14 06:29:47,98.52,91.2,35.8,12.48
SNS030673,RV00082,2024-01-12 07:08:29,86.07,36.5,34.8,12.41
SNS030674,RV00731,2024-04-14 20:25:24,86.34,52.2,34.1,11.99
SNS030675,RV00243,2024-03-20 23:55:17,88.11,90.3,29.6,13.04
SNS030676,RV00041,2023-07-03 10:27:37,101.69,94.9,34.9,11.46
SNS030677,RV00360,2023-08-19 05:51:35,87.57,39.1,35.4,12.87
SNS030678,RV00982,2023-09-17 00:41:08,97.91,62.2,34.7,13.66
SNS030679,RV00403,2023-05-08 03:31:26,84.25,78.4,34.2,12.5
SNS030680,RV00107,2024-04-28 20:58:16,84.75,95.1,39.0,13.21
SNS030681,RV00782,2024-01-10 10:08:47,89.06,61.2,32.6,12.41
SNS030682,RV00542,2023-12-09 15:41:53,91.32,41.5,32.1,12.58
SNS030683,RV00280,2023-10-16 11:33:01,84.24,66.9,35.8,13.14
SNS030684,RV00274,2024-11-03 11:55:40,91.29,58.9,41.1,13.31
SNS030685,RV00922,2023-07-07 23:13:21,90.07,99.2,35.1,12.7
SNS030686,RV00434,2023-11-20 04:11:16,92.48,71.9,33.9,13.2
SNS030687,RV00407,2024-02-16 17:57:33,88.05,97.2,35.4,12.33
SNS030688,RV00376,2024-02-19 09:51:23,84.01,62.6,39.3,12.44
SNS030689,RV00275,2023-11-19 18:18:52,79.26,97.8,33.9,13.03
SNS030690,RV00559,2024-07-20 17:39:31,93.61,93.6,39.1,12.25
SNS030691,RV00337,2023-10-27 14:03:46,82.11,94.5,36.5,12.27
SNS030692,RV00715,2024-08-26 00:08:41,86.23,93.3,36.7,12.98
SNS030693,RV00547,2025-03-09 20:15:33,91.48,36.5,37.1,12.33
SNS030694,RV00266,2024-10-04 09:02:18,90.26,81.6,31.4,13.49
SNS030695,RV00987,2024-09-12 05:13:24,95.16,57.8,36.2,12.08
SNS030696,RV00774,2023-05-14 08:59:33,84.56,30.8,37.9,12.75
SNS030697,RV00509,2024-01-21 07:55:14,93.34,47.5,36.2,11.96
SNS030698,RV00169,2024-11-27 11:10:58,88.43,38.6,33.1,12.83
SNS030699,RV00199,2023-07-04 00:49:09,92.0,39.8,31.7,12.47
SNS030700,RV00247,2024-04-30 03:22:33,90.09,89.4,35.0,12.3
SNS030701,RV00535,2025-03-01 02:24:23,89.59,85.8,35.9,12.24
SNS030702,RV00456,2024-10-22 08:14:28,93.14,99.5,35.7,13.26
SNS030703,RV00610,2024-03-05 02:31:08,87.27,46.7,38.7,14.2
SNS030704,RV00874,2025-03-08 06:35:46,93.93,87.7,36.1,13.77
SNS030705,RV00833,2024-10-27 13:46:00,84.6,59.8,38.1,13.51
SNS030706,RV00438,2025-03-04 19:11:17,93.29,32.6,38.1,12.2
SNS030707,RV00789,2024-07-01 05:43:15,85.56,37.0,31.9,12.84
SNS030708,RV00021,2024-07-16 18:02:15,94.55,51.9,37.7,11.48
SNS030709,RV00341,2025-01-19 14:27:17,97.57,76.1,37.4,13.35
SNS030710,RV00619,2024-01-07 06:56:33,85.15,45.7,34.3,12.37
SNS030711,RV00385,2025-01-24 15:32:03,90.96,53.9,34.1,12.64
SNS030712,RV00968,2023-08-03 10:33:37,88.41,88.8,39.4,12.09
SNS030713,RV00585,2023-07-13 11:47:31,94.0,74.8,34.6,12.14
SNS030714,RV00712,2023-12-08 15:37:33,100.95,36.9,32.3,13.2
SNS030715,RV00667,2023-08-10 09:31:19,85.35,90.3,37.5,12.32
SNS030716,RV00950,2024-05-09 23:42:12,88.96,33.2,32.4,13.41
SNS030717,RV00314,2023-06-24 06:53:05,85.64,51.0,36.3,12.72
SNS030718,RV00111,2023-04-28 23:52:39,88.43,76.6,36.2,12.78
SNS030719,RV00470,2023-07-05 15:47:16,85.19,55.9,30.1,12.86
SNS030720,RV00328,2023-05-05 02:57:46,89.35,83.7,31.2,12.69
SNS030721,RV00139,2024-03-01 06:19:04,88.13,55.6,32.5,12.99
SNS030722,RV00060,2025-04-04 02:18:36,99.44,84.4,33.6,12.55
SNS030723,RV00739,2023-09-20 22:06:12,93.11,44.7,37.0,12.55
SNS030724,RV00003,2024-05-15 00:39:10,89.19,83.4,32.5,12.47
SNS030725,RV00628,2024-06-17 17:26:19,93.27,55.3,32.0,12.85
SNS030726,RV00458,2024-05-12 14:10:29,95.57,36.6,38.0,13.21
SNS030727,RV00368,2024-10-30 18:02:16,92.21,45.2,36.0,12.11
SNS030728,RV00956,2024-11-01 14:54:40,92.91,61.3,33.3,12.77
SNS030729,RV00768,2023-11-18 01:52:27,87.54,36.3,37.5,12.67
SNS030730,RV00938,2024-07-17 09:33:05,90.16,51.8,42.4,13.03
SNS030731,RV00582,2023-06-08 08:28:00,90.32,51.1,34.8,12.1
SNS030732,RV00249,2024-06-17 08:04:59,85.79,31.9,32.2,12.09
SNS030733,RV00029,2024-03-19 12:31:15,82.72,51.9,34.7,12.99
SNS030734,RV00771,2023-06-02 05:08:19,86.96,66.7,31.8,12.46
SNS030735,RV00780,2024-07-13 16:44:46,88.39,61.0,37.1,12.14
SNS030736,RV00026,2024-11-16 18:52:35,101.27,74.3,35.3,12.42
SNS030737,RV00812,2024-12-05 04:08:17,87.97,76.2,36.4,12.97
SNS030738,RV00927,2024-04-07 08:51:27,86.01,33.1,37.0,12.3
SNS030739,RV00410,2024-08-17 23:36:58,95.22,51.0,33.3,13.32
SNS030740,RV00529,2023-06-14 12:07:20,85.94,71.9,38.2,11.89
SNS030741,RV00030,2024-05-21 05:25:09,89.2,60.4,36.0,12.54
SNS030742,RV00709,2025-01-24 03:09:08,89.0,51.8,32.4,12.56
SNS030743,RV00129,2023-08-27 01:29:28,93.39,57.1,35.5,12.93
SNS030744,RV00683,2024-03-04 21:49:09,88.28,62.6,35.1,13.47
SNS030745,RV00174,2024-04-07 13:44:29,94.09,76.6,32.7,12.53
SNS030746,RV00786,2025-03-26 15:15:35,87.46,75.0,30.0,12.97
SNS030747,RV00188,2024-06-08 07:39:24,99.68,69.4,43.2,12.4
SNS030748,RV00826,2024-11-23 10:57:36,98.69,92.1,34.9,12.58
SNS030749,RV00085,2023-11-07 19:23:46,88.46,91.4,34.8,12.67
SNS030750,RV00264,2024-04-19 01:00:15,88.12,77.3,38.3,13.23
