booking_id,booking_date,customer_id,camper_id,pickup_date,rental_days,dropoff_date,pickup_location,dropoff_location,booking_channel,base_price,total_price,booking_status,addons,season
BK11600,2024-01-28,CUST33469,RV00355,2024-02-06,6,2024-02-12,LOC002,LOC031,Walk-in,55,330,Completed,None,Summer
BK11601,2024-08-13,CUST29565,RV00382,2024-11-08,13,2024-11-21,LOC022,LOC016,Walk-in,136,1768,Cancelled,GPS,Spring
BK11602,2023-12-10,CUST17873,RV00093,2024-01-28,14,2024-02-11,LOC008,LOC084,Partner,72,1008,Completed,BBQ Kit,Fall
BK11603,2023-11-12,CUST14803,RV00227,2024-01-24,5,2024-01-29,LOC029,LOC087,Walk-in,89,445,Completed,GPS,Spring
BK11604,2024-12-12,CUST11802,RV00752,2025-01-17,5,2025-01-22,LOC077,LOC093,App,181,905,Completed,BBQ Kit,Summer
BK11605,2022-10-15,CUST46251,RV00291,2022-10-20,11,2022-10-31,LOC008,LOC038,App,183,2013,Cancelled,None,Summer
BK11606,2023-03-08,CUST42064,RV00431,2023-03-12,14,2023-03-26,LOC053,LOC003,Online,67,938,Completed,Bike Rack,Spring
BK11607,2024-10-16,CUST41399,RV00498,2024-11-09,2,2024-11-11,LOC059,LOC096,Walk-in,135,270,Completed,Bike Rack,Summer
BK11608,2023-01-07,CUST17611,RV00945,2023-02-17,3,2023-02-20,LOC075,LOC049,App,185,555,Completed,BBQ Kit,Spring
BK11609,2024-05-29,CUST26556,RV00389,2024-06-12,3,2024-06-15,LOC025,LOC054,Online,65,195,Completed,Bike Rack,Summer
BK11610,2024-10-06,CUST21250,RV00724,2024-10-18,3,2024-10-21,LOC082,LOC012,Online,97,291,Completed,BBQ Kit,Spring
BK11611,2022-12-05,CUST30861,RV00374,2023-02-25,11,2023-03-08,LOC017,LOC046,Online,175,1925,Completed,None,Fall
BK11612,2023-05-06,CUST40620,RV00716,2023-06-19,2,2023-06-21,LOC034,LOC099,App,166,332,Cancelled,None,Winter
BK11613,2024-05-17,CUST03534,RV00429,2024-05-26,11,2024-06-06,LOC052,LOC059,Online,199,2189,Completed,Child Seat,Winter
BK11614,2024-03-08,CUST18342,RV00075,2024-05-13,9,2024-05-22,LOC079,LOC072,Partner,83,747,Completed,Bike Rack,Winter
BK11615,2024-08-15,CUST02455,RV00054,2024-09-22,2,2024-09-24,LOC064,LOC094,Partner,89,178,Completed,Child Seat,Spring
BK11616,2023-09-07,CUST21949,RV00985,2023-11-23,9,2023-12-02,LOC086,LOC035,App,153,1377,Completed,Child Seat,Winter
BK11617,2024-11-30,CUST18177,RV00286,2025-01-26,2,2025-01-28,LOC045,LOC063,Walk-in,193,386,Cancelled,Bedding,Summer
BK11618,2022-07-24,CUST31939,RV00220,2022-09-09,11,2022-09-20,LOC098,LOC006,Walk-in,155,1705,Completed,Bike Rack,Summer
BK11619,2025-01-01,CUST46947,RV00153,2025-02-25,4,2025-03-01,LOC081,LOC063,Walk-in,189,756,Completed,None,Winter
BK11620,2022-07-22,CUST33153,RV00322,2022-10-18,10,2022-10-28,LOC073,LOC062,Online,191,1910,Cancelled,None,Summer
BK11621,2022-10-04,CUST01546,RV00378,2022-10-06,9,2022-10-15,LOC067,LOC009,Partner,170,1530,Completed,Child Seat,Winter
BK11622,2022-04-21,CUST29584,RV00363,2022-07-13,3,2022-07-16,LOC011,LOC083,App,159,477,Completed,None,Fall
BK11623,2023-01-27,CUST19211,RV00639,2023-02-14,5,2023-02-19,LOC082,LOC013,App,53,265,Completed,Bedding,Summer
BK11624,2023-01-28,CUST21492,RV00633,2023-04-04,9,2023-04-13,LOC063,LOC034,App,124,1116,Completed,GPS,Fall
BK11625,2024-05-25,CUST34642,RV00615,2024-07-21,13,2024-08-03,LOC028,LOC053,App,198,2574,Completed,Bedding,Summer
BK11626,2024-10-10,CUST30284,RV00366,2024-12-13,14,2024-12-27,LOC064,LOC067,Partner,184,2576,Completed,Child Seat,Summer
BK11627,2022-06-21,CUST38227,RV00520,2022-09-17,10,2022-09-27,LOC061,LOC054,Online,64,640,Completed,Bike Rack,Summer
BK11628,2024-04-02,CUST35639,RV00134,2024-04-29,8,2024-05-07,LOC079,LOC085,Walk-in,98,784,Completed,Child Seat,Fall
BK11629,2022-12-27,CUST19998,RV00630,2023-02-18,2,2023-02-20,LOC014,LOC052,App,55,110,Completed,Child Seat,Winter
BK11630,2022-06-15,CUST06302,RV00014,2022-08-13,9,2022-08-22,LOC029,LOC092,Online,125,1125,Completed,Child Seat,Spring
BK11631,2025-03-08,CUST08004,RV00582,2025-04-06,13,2025-04-19,LOC034,LOC078,App,68,884,Completed,None,Fall
BK11632,2022-12-21,CUST19111,RV00615,2023-03-03,2,2023-03-05,LOC028,LOC066,Partner,110,220,Completed,Bike Rack,Summer
BK11633,2024-07-23,CUST45322,RV00126,2024-08-06,10,2024-08-16,LOC062,LOC090,Walk-in,129,1290,Completed,BBQ Kit,Summer
BK11634,2023-12-03,CUST42675,RV00391,2024-02-09,9,2024-02-18,LOC076,LOC049,Partner,141,1269,Completed,GPS,Summer
BK11635,2023-07-27,CUST13847,RV00478,2023-09-08,5,2023-09-13,LOC002,LOC082,Partner,94,470,Completed,GPS,Spring
BK11636,2023-03-11,CUST22845,RV00038,2023-04-09,11,2023-04-20,LOC013,LOC073,App,189,2079,Completed,BBQ Kit,Winter
BK11637,2023-04-24,CUST36190,RV00394,2023-06-20,13,2023-07-03,LOC038,LOC081,App,125,1625,Completed,BBQ Kit,Summer
BK11638,2024-04-01,CUST20993,RV00998,2024-05-04,12,2024-05-16,LOC053,LOC089,App,186,2232,Completed,BBQ Kit,Spring
BK11639,2022-08-29,CUST31961,RV00120,2022-09-19,5,2022-09-24,LOC060,LOC028,Walk-in,167,835,Completed,Bedding,Summer
BK11640,2022-07-06,CUST35600,RV00816,2022-08-16,5,2022-08-21,LOC057,LOC013,Partner,126,630,Completed,Child Seat,Summer
BK11641,2024-09-02,CUST12091,RV00203,2024-09-03,7,2024-09-10,LOC002,LOC054,Online,116,812,Completed,None,Summer
BK11642,2024-03-30,CUST11446,RV00857,2024-04-26,3,2024-04-29,LOC044,LOC088,Online,85,255,Completed,BBQ Kit,Winter
BK11643,2022-05-13,CUST13258,RV00592,2022-05-15,5,2022-05-20,LOC011,LOC004,Online,86,430,Completed,GPS,Winter
BK11644,2022-10-06,CUST23415,RV00734,2022-12-09,5,2022-12-14,LOC004,LOC010,Walk-in,137,685,Completed,BBQ Kit,Spring
BK11645,2024-05-30,CUST29110,RV00215,2024-07-20,9,2024-07-29,LOC002,LOC003,App,194,1746,Completed,Bedding,Fall
BK11646,2024-01-04,CUST16755,RV00327,2024-02-27,3,2024-03-01,LOC090,LOC017,App,196,588,Completed,Bedding,Summer
BK11647,2024-11-25,CUST01518,RV00383,2025-02-07,9,2025-02-16,LOC091,LOC031,Partner,102,918,Completed,BBQ Kit,Winter
BK11648,2023-11-27,CUST41689,RV00898,2024-02-09,13,2024-02-22,LOC090,LOC065,Walk-in,168,2184,Cancelled,GPS,Spring
BK11649,2023-01-04,CUST28125,RV00507,2023-02-03,11,2023-02-14,LOC021,LOC010,App,133,1463,Completed,Child Seat,Summer
BK11650,2022-11-28,CUST02623,RV00978,2022-11-29,12,2022-12-11,LOC030,LOC030,Online,82,984,Completed,None,Summer
BK11651,2024-02-10,CUST00362,RV00442,2024-03-10,3,2024-03-13,LOC082,LOC039,Online,186,558,Completed,Bike Rack,Summer
BK11652,2024-06-23,CUST14675,RV00612,2024-07-06,10,2024-07-16,LOC095,LOC031,Walk-in,145,1450,Cancelled,None,Spring
BK11653,2022-11-02,CUST11082,RV00873,2023-01-14,10,2023-01-24,LOC076,LOC017,App,129,1290,Completed,BBQ Kit,Fall
BK11654,2022-04-13,CUST16968,RV00975,2022-05-26,7,2022-06-02,LOC029,LOC039,Online,138,966,Completed,GPS,Summer
BK11655,2024-12-04,CUST03363,RV00760,2025-01-14,11,2025-01-25,LOC008,LOC074,Partner,119,1309,Completed,Bike Rack,Summer
BK11656,2024-12-24,CUST36762,RV00202,2025-03-09,13,2025-03-22,LOC067,LOC100,Online,117,1521,Completed,GPS,Spring
BK11657,2022-04-12,CUST36997,RV00466,2022-07-09,6,2022-07-15,LOC019,LOC057,Partner,173,1038,Cancelled,Bedding,Fall
BK11658,2023-08-06,CUST43035,RV00155,2023-11-03,8,2023-11-11,LOC036,LOC070,App,173,1384,Completed,GPS,Fall
BK11659,2024-07-03,CUST20748,RV00750,2024-08-30,14,2024-09-13,LOC042,LOC080,App,155,2170,Completed,GPS,Summer
BK11660,2025-01-13,CUST42860,RV00997,2025-03-31,9,2025-04-09,LOC071,LOC014,Online,51,459,Completed,BBQ Kit,Summer
BK11661,2022-08-17,CUST22922,RV00214,2022-08-31,9,2022-09-09,LOC070,LOC047,Online,77,693,Completed,Bike Rack,Summer
BK11662,2023-01-24,CUST20692,RV00297,2023-03-06,4,2023-03-10,LOC015,LOC018,App,197,788,Completed,GPS,Winter
BK11663,2024-05-20,CUST35223,RV00174,2024-07-26,4,2024-07-30,LOC064,LOC031,Walk-in,198,792,Completed,GPS,Summer
BK11664,2024-04-13,CUST12618,RV00092,2024-06-06,6,2024-06-12,LOC043,LOC093,Online,51,306,Completed,None,Spring
BK11665,2025-03-14,CUST19500,RV00753,2025-03-20,6,2025-03-26,LOC044,LOC043,Online,171,1026,Completed,GPS,Fall
BK11666,2022-03-13,CUST35375,RV00265,2022-04-28,3,2022-05-01,LOC089,LOC022,Partner,164,492,Completed,None,Spring
BK11667,2024-03-19,CUST03539,RV00542,2024-06-04,6,2024-06-10,LOC092,LOC078,Partner,81,486,Completed,Bedding,Winter
BK11668,2024-01-16,CUST07165,RV00829,2024-01-17,2,2024-01-19,LOC032,LOC027,Partner,163,326,Completed,BBQ Kit,Winter
BK11669,2022-09-08,CUST22812,RV00916,2022-10-07,12,2022-10-19,LOC065,LOC002,Partner,115,1380,Completed,GPS,Winter
BK11670,2023-06-18,CUST46333,RV00242,2023-09-04,8,2023-09-12,LOC099,LOC021,Walk-in,103,824,Completed,BBQ Kit,Summer
BK11671,2025-01-15,CUST32241,RV00569,2025-04-01,12,2025-04-13,LOC090,LOC053,Partner,129,1548,Completed,GPS,Fall
BK11672,2023-09-10,CUST00593,RV00211,2023-10-06,8,2023-10-14,LOC037,LOC052,App,101,808,Completed,Bike Rack,Summer
BK11673,2023-07-18,CUST17786,RV00714,2023-09-14,2,2023-09-16,LOC051,LOC021,Walk-in,89,178,Completed,BBQ Kit,Fall
BK11674,2025-01-01,CUST26425,RV00260,2025-03-29,4,2025-04-02,LOC087,LOC089,App,89,356,Completed,Bedding,Fall
BK11675,2022-06-06,CUST13435,RV00517,2022-06-09,9,2022-06-18,LOC019,LOC085,Walk-in,117,1053,Completed,None,Spring
BK11676,2022-02-24,CUST44683,RV00190,2022-04-25,14,2022-05-09,LOC027,LOC039,Online,70,980,Completed,None,Spring
BK11677,2023-11-23,CUST49311,RV00694,2023-12-07,12,2023-12-19,LOC074,LOC097,App,117,1404,Cancelled,Child Seat,Fall
BK11678,2024-06-22,CUST26363,RV00949,2024-07-15,10,2024-07-25,LOC099,LOC043,Walk-in,100,1000,Completed,Bedding,Winter
BK11679,2024-02-18,CUST26974,RV00722,2024-04-20,4,2024-04-24,LOC038,LOC035,Walk-in,132,528,Cancelled,Bedding,Spring
BK11680,2025-01-16,CUST32007,RV00689,2025-01-26,7,2025-02-02,LOC046,LOC033,Partner,194,1358,Completed,Bedding,Fall
BK11681,2023-06-03,CUST23934,RV00060,2023-06-07,7,2023-06-14,LOC042,LOC023,Walk-in,141,987,Completed,GPS,Fall
BK11682,2024-12-29,CUST47882,RV00598,2025-02-06,7,2025-02-13,LOC048,LOC043,Walk-in,80,560,Completed,None,Summer
BK11683,2024-04-25,CUST40729,RV00694,2024-07-08,6,2024-07-14,LOC008,LOC050,Walk-in,155,930,Completed,GPS,Fall
BK11684,2022-05-30,CUST44584,RV00270,2022-08-26,7,2022-09-02,LOC058,LOC028,Online,91,637,Completed,BBQ Kit,Fall
BK11685,2024-12-26,CUST38587,RV00162,2025-01-29,7,2025-02-05,LOC075,LOC100,Online,108,756,Completed,BBQ Kit,Spring
BK11686,2023-05-29,CUST06546,RV00575,2023-08-25,11,2023-09-05,LOC075,LOC050,Online,173,1903,Completed,Child Seat,Spring
BK11687,2025-03-23,CUST38575,RV00672,2025-04-17,7,2025-04-24,LOC039,LOC035,Walk-in,178,1246,Cancelled,Child Seat,Winter
BK11688,2022-12-27,CUST02238,RV00046,2023-02-17,14,2023-03-03,LOC060,LOC074,Online,119,1666,Completed,Bike Rack,Winter
BK11689,2023-04-08,CUST15881,RV00594,2023-04-23,9,2023-05-02,LOC078,LOC076,Walk-in,168,1512,Completed,BBQ Kit,Summer
BK11690,2025-03-30,CUST14974,RV00988,2025-04-11,12,2025-04-23,LOC095,LOC015,Online,158,1896,Completed,Child Seat,Summer
BK11691,2023-11-18,CUST48562,RV00014,2023-11-19,7,2023-11-26,LOC029,LOC051,Walk-in,175,1225,Completed,GPS,Fall
BK11692,2024-11-21,CUST32027,RV00115,2024-11-30,13,2024-12-13,LOC072,LOC007,Partner,63,819,Completed,Bedding,Summer
BK11693,2022-06-12,CUST16401,RV00657,2022-08-10,4,2022-08-14,LOC082,LOC039,Walk-in,61,244,Completed,Bike Rack,Summer
BK11694,2022-07-27,CUST09311,RV00741,2022-08-10,8,2022-08-18,LOC080,LOC080,Walk-in,183,1464,Completed,Child Seat,Spring
BK11695,2023-11-30,CUST46499,RV00985,2023-12-31,7,2024-01-07,LOC084,LOC075,Online,156,1092,Cancelled,None,Summer
BK11696,2023-01-15,CUST38020,RV00721,2023-04-13,12,2023-04-25,LOC012,LOC004,Partner,114,1368,Completed,GPS,Winter
BK11697,2024-10-22,CUST16977,RV00917,2024-12-14,10,2024-12-24,LOC077,LOC077,Partner,101,1010,Cancelled,BBQ Kit,Fall
BK11698,2023-04-12,CUST02941,RV00002,2023-06-14,5,2023-06-19,LOC095,LOC063,Online,131,655,Completed,None,Winter
BK11699,2022-09-25,CUST31567,RV00881,2022-10-05,2,2022-10-07,LOC052,LOC007,App,162,324,Cancelled,BBQ Kit,Winter
BK11700,2023-07-22,CUST14338,RV00513,2023-09-03,7,2023-09-10,LOC030,LOC085,Walk-in,127,889,Completed,GPS,Winter
BK11701,2024-07-08,CUST23941,RV00456,2024-07-26,10,2024-08-05,LOC018,LOC083,Partner,187,1870,Completed,Child Seat,Spring
BK11702,2022-06-17,CUST47311,RV00372,2022-08-23,14,2022-09-06,LOC030,LOC025,Online,192,2688,Completed,Bedding,Winter
BK11703,2023-10-03,CUST45867,RV00426,2023-12-01,9,2023-12-10,LOC030,LOC090,Online,129,1161,Completed,Bike Rack,Spring
BK11704,2022-09-15,CUST19958,RV00428,2022-11-30,3,2022-12-03,LOC034,LOC029,Online,52,156,Completed,Child Seat,Summer
BK11705,2024-06-12,CUST16324,RV00733,2024-07-05,4,2024-07-09,LOC058,LOC044,Online,112,448,Completed,GPS,Fall
BK11706,2023-06-20,CUST43867,RV00875,2023-09-14,9,2023-09-23,LOC076,LOC095,Partner,144,1296,Cancelled,BBQ Kit,Summer
BK11707,2022-11-22,CUST03379,RV00904,2023-02-05,13,2023-02-18,LOC048,LOC011,App,137,1781,Completed,Child Seat,Winter
BK11708,2022-09-11,CUST09856,RV00555,2022-10-27,12,2022-11-08,LOC016,LOC038,Partner,133,1596,Completed,GPS,Spring
BK11709,2023-01-10,CUST39931,RV00677,2023-02-28,10,2023-03-10,LOC100,LOC085,Walk-in,198,1980,Completed,Child Seat,Winter
BK11710,2024-07-20,CUST03204,RV00616,2024-08-12,9,2024-08-21,LOC059,LOC018,Online,153,1377,Completed,Child Seat,Summer
BK11711,2022-11-15,CUST49219,RV00363,2022-11-27,11,2022-12-08,LOC050,LOC079,Partner,124,1364,Completed,Bedding,Fall
BK11712,2024-07-18,CUST41692,RV00016,2024-08-16,2,2024-08-18,LOC025,LOC019,Partner,107,214,Completed,None,Fall
BK11713,2022-06-14,CUST17729,RV00826,2022-09-11,4,2022-09-15,LOC053,LOC037,Partner,137,548,Completed,None,Winter
BK11714,2022-08-26,CUST30971,RV00713,2022-11-22,14,2022-12-06,LOC024,LOC091,Online,145,2030,Completed,BBQ Kit,Summer
BK11715,2022-04-24,CUST19898,RV00561,2022-06-22,12,2022-07-04,LOC083,LOC053,Online,72,864,Completed,Bedding,Spring
BK11716,2024-05-20,CUST27614,RV00317,2024-07-12,9,2024-07-21,LOC085,LOC076,Walk-in,154,1386,Completed,None,Winter
BK11717,2023-03-23,CUST12926,RV00265,2023-05-30,2,2023-06-01,LOC095,LOC027,Online,136,272,Completed,BBQ Kit,Spring
BK11718,2022-04-01,CUST42649,RV00023,2022-06-03,13,2022-06-16,LOC041,LOC092,App,139,1807,Completed,BBQ Kit,Fall
BK11719,2022-05-15,CUST36237,RV00720,2022-06-13,8,2022-06-21,LOC093,LOC082,Online,104,832,Completed,Child Seat,Winter
BK11720,2022-10-27,CUST47656,RV00617,2022-10-30,5,2022-11-04,LOC094,LOC077,Walk-in,117,585,Completed,BBQ Kit,Winter
BK11721,2023-10-25,CUST25064,RV00187,2024-01-22,13,2024-02-04,LOC024,LOC031,Walk-in,51,663,Completed,BBQ Kit,Fall
BK11722,2024-04-07,CUST07242,RV00903,2024-05-14,8,2024-05-22,LOC038,LOC011,App,53,424,Cancelled,GPS,Spring
BK11723,2022-11-08,CUST20946,RV00402,2023-01-10,5,2023-01-15,LOC053,LOC072,Walk-in,118,590,Cancelled,BBQ Kit,Summer
BK11724,2023-02-18,CUST35273,RV00462,2023-03-13,9,2023-03-22,LOC004,LOC051,Partner,52,468,Completed,Child Seat,Fall
BK11725,2022-06-27,CUST26547,RV00981,2022-08-15,13,2022-08-28,LOC067,LOC046,Walk-in,159,2067,Completed,Child Seat,Spring
BK11726,2022-08-02,CUST26153,RV00650,2022-10-27,7,2022-11-03,LOC051,LOC082,Walk-in,164,1148,Completed,GPS,Spring
BK11727,2024-07-20,CUST00721,RV00939,2024-10-05,11,2024-10-16,LOC059,LOC056,Online,118,1298,Completed,None,Summer
BK11728,2023-09-22,CUST22459,RV00908,2023-09-25,11,2023-10-06,LOC057,LOC010,Walk-in,123,1353,Completed,Bedding,Spring
BK11729,2024-04-20,CUST44539,RV00363,2024-05-12,14,2024-05-26,LOC027,LOC090,App,77,1078,Completed,BBQ Kit,Winter
BK11730,2024-05-28,CUST45045,RV00493,2024-07-03,9,2024-07-12,LOC058,LOC030,Partner,97,873,Completed,GPS,Fall
BK11731,2024-01-01,CUST04479,RV00719,2024-01-11,13,2024-01-24,LOC036,LOC014,Online,86,1118,Completed,Child Seat,Winter
BK11732,2024-11-12,CUST26968,RV00989,2024-11-21,2,2024-11-23,LOC011,LOC064,Partner,170,340,Completed,Bike Rack,Summer
BK11733,2023-08-22,CUST23950,RV00769,2023-10-17,10,2023-10-27,LOC048,LOC065,App,73,730,Completed,Bedding,Fall
BK11734,2024-09-27,CUST04078,RV00872,2024-11-21,12,2024-12-03,LOC075,LOC015,Partner,78,936,Completed,None,Summer
BK11735,2022-10-16,CUST19308,RV00688,2022-11-04,13,2022-11-17,LOC010,LOC034,Walk-in,126,1638,Completed,None,Spring
BK11736,2024-07-07,CUST36000,RV00702,2024-09-17,10,2024-09-27,LOC097,LOC087,Online,188,1880,Completed,Bedding,Spring
BK11737,2022-11-18,CUST30884,RV00104,2022-12-21,7,2022-12-28,LOC086,LOC061,Partner,154,1078,Cancelled,Bedding,Winter
BK11738,2022-09-23,CUST15790,RV00450,2022-10-13,14,2022-10-27,LOC048,LOC061,Partner,66,924,Completed,BBQ Kit,Fall
BK11739,2023-07-01,CUST49827,RV00016,2023-08-05,10,2023-08-15,LOC008,LOC015,App,83,830,Completed,GPS,Spring
BK11740,2023-09-28,CUST32941,RV00545,2023-10-29,7,2023-11-05,LOC089,LOC036,Walk-in,53,371,Completed,GPS,Summer
BK11741,2023-07-10,CUST19507,RV00463,2023-10-01,7,2023-10-08,LOC056,LOC093,Online,158,1106,Completed,Bike Rack,Spring
BK11742,2023-09-18,CUST06255,RV00810,2023-11-07,14,2023-11-21,LOC072,LOC087,App,153,2142,Completed,Child Seat,Summer
BK11743,2024-12-09,CUST40263,RV00930,2025-01-24,5,2025-01-29,LOC089,LOC094,Walk-in,144,720,Cancelled,Bike Rack,Spring
BK11744,2024-07-05,CUST17527,RV00212,2024-09-21,4,2024-09-25,LOC052,LOC076,Partner,51,204,Completed,GPS,Winter
BK11745,2025-01-09,CUST21366,RV00429,2025-01-19,4,2025-01-23,LOC088,LOC016,Partner,185,740,Completed,BBQ Kit,Winter
BK11746,2024-12-27,CUST11929,RV00114,2025-03-04,3,2025-03-07,LOC045,LOC076,Online,136,408,Completed,Child Seat,Fall
BK11747,2022-04-18,CUST02076,RV00825,2022-05-22,5,2022-05-27,LOC018,LOC048,App,52,260,Completed,GPS,Fall
BK11748,2024-01-16,CUST34049,RV00087,2024-03-07,10,2024-03-17,LOC089,LOC009,Online,196,1960,Completed,GPS,Spring
BK11749,2022-03-19,CUST06679,RV00350,2022-06-10,8,2022-06-18,LOC036,LOC081,Partner,102,816,Completed,None,Winter
BK11750,2023-03-06,CUST34577,RV00845,2023-04-14,4,2023-04-18,LOC089,LOC047,Online,51,204,Completed,Child Seat,Spring
BK11751,2023-09-20,CUST46880,RV00183,2023-11-27,9,2023-12-06,LOC012,LOC052,Walk-in,123,1107,Completed,GPS,Fall
BK11752,2022-11-26,CUST23277,RV00169,2022-12-08,14,2022-12-22,LOC070,LOC026,App,69,966,Completed,Bedding,Spring
BK11753,2022-06-18,CUST23252,RV00655,2022-07-14,14,2022-07-28,LOC051,LOC060,Online,198,2772,Completed,GPS,Summer
BK11754,2022-03-11,CUST38741,RV00859,2022-05-21,10,2022-05-31,LOC001,LOC080,App,145,1450,Completed,Bedding,Fall
BK11755,2022-10-27,CUST20896,RV00954,2023-01-02,2,2023-01-04,LOC088,LOC077,Online,67,134,Completed,Child Seat,Fall
BK11756,2024-01-19,CUST12704,RV00677,2024-01-21,13,2024-02-03,LOC046,LOC054,App,74,962,Cancelled,Child Seat,Fall
BK11757,2022-11-11,CUST41639,RV00409,2022-11-23,2,2022-11-25,LOC023,LOC011,Online,196,392,Completed,Child Seat,Winter
BK11758,2023-06-04,CUST22717,RV00021,2023-08-02,10,2023-08-12,LOC092,LOC013,Walk-in,51,510,Completed,None,Winter
BK11759,2022-07-30,CUST07949,RV00407,2022-08-31,10,2022-09-10,LOC004,LOC076,App,51,510,Completed,Bedding,Spring
BK11760,2022-05-26,CUST05401,RV00061,2022-07-16,8,2022-07-24,LOC003,LOC083,Online,120,960,Cancelled,None,Winter
BK11761,2023-11-26,CUST39578,RV00994,2023-12-07,4,2023-12-11,LOC040,LOC099,Online,148,592,Completed,Child Seat,Spring
BK11762,2023-05-08,CUST07177,RV00927,2023-06-09,5,2023-06-14,LOC038,LOC025,Walk-in,69,345,Cancelled,BBQ Kit,Summer
BK11763,2022-09-22,CUST35684,RV00448,2022-11-25,8,2022-12-03,LOC051,LOC073,App,59,472,Completed,Bike Rack,Fall
BK11764,2024-05-16,CUST30278,RV00413,2024-06-30,10,2024-07-10,LOC057,LOC050,Walk-in,132,1320,Completed,Bike Rack,Winter
BK11765,2024-12-14,CUST00720,RV00652,2025-03-03,9,2025-03-12,LOC005,LOC008,App,102,918,Completed,Bike Rack,Spring
BK11766,2024-12-13,CUST43050,RV00874,2025-02-05,9,2025-02-14,LOC019,LOC048,App,147,1323,Completed,Child Seat,Spring
BK11767,2022-09-28,CUST45536,RV00944,2022-10-04,2,2022-10-06,LOC072,LOC027,Partner,148,296,Completed,Bike Rack,Summer
BK11768,2024-04-10,CUST22781,RV00435,2024-05-06,7,2024-05-13,LOC067,LOC018,Walk-in,115,805,Completed,Bedding,Spring
BK11769,2024-03-29,CUST49039,RV00267,2024-04-06,7,2024-04-13,LOC092,LOC065,Walk-in,52,364,Completed,BBQ Kit,Spring
BK11770,2024-07-03,CUST17006,RV00931,2024-07-11,6,2024-07-17,LOC097,LOC087,Online,61,366,Completed,Child Seat,Winter
BK11771,2022-10-06,CUST24156,RV00951,2022-11-13,12,2022-11-25,LOC045,LOC087,Online,175,2100,Completed,BBQ Kit,Winter
BK11772,2023-04-23,CUST46385,RV00764,2023-05-01,2,2023-05-03,LOC090,LOC100,Partner,160,320,Completed,GPS,Summer
BK11773,2024-01-19,CUST19278,RV00354,2024-02-05,4,2024-02-09,LOC023,LOC024,Walk-in,119,476,Completed,Bedding,Spring
BK11774,2023-03-20,CUST14269,RV00762,2023-06-11,13,2023-06-24,LOC032,LOC047,App,137,1781,Completed,Child Seat,Winter
BK11775,2023-09-10,CUST16127,RV00575,2023-09-13,5,2023-09-18,LOC006,LOC099,App,138,690,Cancelled,Child Seat,Fall
BK11776,2024-10-19,CUST05211,RV00241,2024-11-29,11,2024-12-10,LOC082,LOC024,Walk-in,73,803,Completed,None,Fall
BK11777,2024-12-26,CUST01203,RV00885,2025-03-09,8,2025-03-17,LOC050,LOC028,Partner,70,560,Completed,Bike Rack,Summer
BK11778,2022-10-06,CUST27537,RV00488,2022-11-28,6,2022-12-04,LOC054,LOC063,Walk-in,110,660,Completed,Bike Rack,Summer
BK11779,2023-01-05,CUST16263,RV00983,2023-03-16,3,2023-03-19,LOC020,LOC099,Walk-in,135,405,Cancelled,Child Seat,Spring
BK11780,2023-10-14,CUST35464,RV00000,2023-12-15,4,2023-12-19,LOC018,LOC052,Walk-in,162,648,Completed,Bike Rack,Summer
BK11781,2023-05-05,CUST24762,RV00916,2023-06-27,14,2023-07-11,LOC016,LOC010,Walk-in,62,868,Completed,Child Seat,Spring
BK11782,2025-01-27,CUST21701,RV00654,2025-03-27,2,2025-03-29,LOC081,LOC081,App,134,268,Cancelled,Bike Rack,Winter
BK11783,2024-06-05,CUST04193,RV00096,2024-08-25,7,2024-09-01,LOC046,LOC091,App,67,469,Completed,GPS,Winter
BK11784,2023-11-13,CUST35089,RV00059,2024-02-04,14,2024-02-18,LOC091,LOC092,App,197,2758,Cancelled,Child Seat,Fall
BK11785,2024-02-28,CUST14322,RV00497,2024-05-21,14,2024-06-04,LOC021,LOC095,App,181,2534,Completed,Bedding,Winter
BK11786,2023-02-28,CUST15816,RV00121,2023-03-23,9,2023-04-01,LOC028,LOC099,Partner,148,1332,Completed,Bike Rack,Fall
BK11787,2024-02-07,CUST20620,RV00846,2024-03-25,5,2024-03-30,LOC069,LOC063,Partner,55,275,Completed,Bike Rack,Spring
BK11788,2024-04-11,CUST31783,RV00654,2024-05-16,3,2024-05-19,LOC002,LOC098,App,159,477,Completed,None,Fall
BK11789,2023-01-17,CUST25668,RV00140,2023-01-31,13,2023-02-13,LOC063,LOC014,App,148,1924,Completed,GPS,Winter
BK11790,2023-05-17,CUST14950,RV00689,2023-07-21,5,2023-07-26,LOC029,LOC065,App,60,300,Completed,GPS,Spring
BK11791,2025-01-09,CUST05987,RV00798,2025-02-27,11,2025-03-10,LOC020,LOC048,Online,190,2090,Completed,Child Seat,Spring
BK11792,2022-05-26,CUST01815,RV00383,2022-07-01,5,2022-07-06,LOC040,LOC013,Partner,177,885,Completed,Child Seat,Spring
BK11793,2022-12-27,CUST27812,RV00400,2022-12-28,6,2023-01-03,LOC007,LOC026,Partner,192,1152,Completed,BBQ Kit,Summer
BK11794,2024-03-12,CUST22827,RV00452,2024-06-04,4,2024-06-08,LOC005,LOC082,Online,145,580,Completed,GPS,Summer
BK11795,2025-02-23,CUST29229,RV00319,2025-03-17,10,2025-03-27,LOC049,LOC043,Walk-in,64,640,Completed,GPS,Winter
